,AAPL,MSFT,GOOGL,GOOG,AMZN,BRK.B,UNH,JNJ,XOM,V,WMT,JPM,PG,NVDA,CVX,LLY,TSLA,MA,HD,META,ABBV,PFE,MRK,KO,BAC,PEP,AVGO,ORCL,TMO,COST,MCD,CSCO,DHR,ABT,NKE,TMUS,ACN,NEE,VZ,LIN,PM,DIS,WFC,ADBE,BMY,UPS,CMCSA,SCHW,TXN,COP,RTX,HON,MS,AMGN,T,CRM,DE,UNP,IBM,LMT,CAT,NFLX,LOW,ELV,QCOM,CVS,GS,SBUX,BA,SPGI,AXP,INTU,INTC,GILD,BLK,PLD,MDT,CI,AMD,ADP,AMT,ISRG,SYK,MDLZ,CB,TJX,GE,EL,C,MO,NOC,ADI,MMC,AMAT,DUK,SO,PYPL,EOG,BKNG,NOW,REGN,PGR,SLB,VRTX,BDX,APD,MRNA,ITW,GD,HCA,ZTS,TGT,CL,MMM,BSX,CSX,WM,HUM,USB,FISV,PNC,ETN,AON,SHW,EQIX,CME,ATVI,CCI,OXY,NSC,EMR,ICE,TFC,MET,PXD,FCX,LRCX,DG,MPC,MU,MCK,MNST,ORLY,ADM,KLAC,CHTR,BX,VMW,D,KDP,GIS,MCO,KHC,SRE,PSA,AEP,PSX,VLO,SNPS,HSY,SCCO,GM,AIG,MAR,KMB,CTAS,CNC,AZO,ROP,EW,APH,UBER,AFL,FDX,TRV,SNOW,A,F,HES,JCI,CDNS,MSI,EXC,CTVA,DXCM,PANW,PAYX,ECL,RSG,DVN,KMI,WMB,O,ADSK,FIS,AJG,ROST,BIIB,SYY,KKR,LHX,TT,XEL,CMG,NEM,LNG,SPG,LULU,MCHP,FTNT,IQV,PH,STZ,ENPH,LVS,PRU,MSCI,YUM,ANET,BK,ALL,DOW,HAL,NUE,CARR,PCAR,ABC,COF,CMI,ED,DD,TDG,HLT,IDXX,EA,ABNB,WBA,WDAY,KR,AMP,PCG,OTIS,MTD,AME,SQ,BF.B,BF.A,DLTR,ODFL,VICI,CSGP,WELL,PEG,MRVL,DHI,SBAC,KEYS,RMD,WEC,NDAQ,PPG,ILMN,ES,ROK,OKE,BKR,CTSH,DLR,CEG,ALNY,GWW,GFS,STT,AWK,VRSK,LYB,FAST,GLW,ZBH,HPQ,ON,IT,WTW,IFF,DFS,GPN,LEN.B,LEN,HZNP,BAX,MTB,EIX,ALB,HRL,GPC,URI,APTV,TROW,K,TSCO,HIG,CDW,FANG,CBRE,FE,ARE,EFX,ULTA,ACGL,VMC,ETR,AEE,SGEN,WY,DTE,RJF,AVB,FTV,MKC,FITB,SIRI,EQR,WBD,VEEV,TSN,CRWD,PPL,EBAY,VRSN,FRC,IR,DAL,LSXMA,FWONK,LSXMK,FWONA,MLM,PFG,CAH,LH,ANSS,DDOG,WAT,PWR,HPE,PODD,HBAN,CTRA,LUV,RF,CHD,XYL,EXR,WRB,MOH,TTD,CNP,CFG,AES,TPL,DOV,BMRN,CAG,CMS,HOLX,TDY,TEAM,JBHT,WAB,NTRS,VTR,EPAM,HEI.A,HEI,STE,ROL,INVH,BBY,MAA,PAYC,STLD,AMCR,DGX,CLX,SUI,INCY,MKL,PKI,GRMN,MRO,WST,IEX,RPRX,CPB,CF,SJM,LPLA,EXPD,DRI,AGR,TRGP,TTWO,OMC,WPC,COO,ZM,UI,CINF,HWM,ATO,BALL,BRO,RIVN,FOX,FOXA,KEY,MPWR,LYV,FSLR,ALGN,FMC,BR,ZS,DASH,FICO,J,APA,ETSY,MOS,FDS,BG,NVR,TXT,AVY,IRM,SYF,EVRG,LDOS,RBLX,LKQ,CPRT,PTC,SWKS,LNT,GEN,L,BAH,AVTR,PINS,SPOT,SPLK,ESS,PEAK,NDSN,RKT,WLK,BEN,BURL,CBOE,FLT,VTRS,TYL,GLPI,EQT,HUBS,CHK,TER,KIM,RE,FHN,AKAM,RS,MDB,IPG,JKHY,OVV,SSNC,EXPE,AZPN,MGM,ZBRA,LW,RPM,ERIE,SIVB,NTAP,HUBB,WTRG,DPZ,UDR,UAL,RCL,UTHR,IP,CSL,BIO,SNA,NET,ELS,TRMB,PKG,POOL,TTC,CPT,PLTR,ACM,AXON,AFG,GL,TFX,ARES,GDDY,HST,ZI,NBIX,CNA,GGG,ACI,NI,CE,QGEN,CRL,SRPT,SWK,CHRW,MTCH,HSIC,DOX,BILL,LBRDA,LBRDK,SCI,PARA,PARAA,BXP,ARMK,CG,REG,TRU,DT,AMH,U,MAS,NWSA,NWS,VFC,DOCU,MKTX,PCTY,NLY,EQH,DECK,PHM,LCID,JNPR,UHS,FNF,AR,DINO,FCNCA,DAR,BSY,AGCO,REXR,JAZZ,CCK,OKTA,EMN,WDC,BRKR,FIVE,WSO,MTN,ENTG,BLDR,BBWI,WYNN,DELL,KMX,RGA,WSC,VST,BWA,ALLE,BKI,JBL,HII,RGEN,PFGC,CUBE,CDAY,TPR,EWBC,SNX,QRVO,WRK,STOR,MORN,BJ,CZR,CLF,AOS,PNW,LSCC,EXAS,AAP,NFE,CMA,WOLF,LII,CASY,G,CCL,FFIV,LSI,CFR,LECO,KNX,PEN,IVZ,FRT,OC,NNN,LAMR,NOV,UNM,RNR,CGNX,AAL,WBS,HAS,OGE,PAG,PSTG,CBSH,RHI,AA,RRX,UGI,TTEK,JEF,CHDN,SEIC,ADT,CTLT,WSM,TWLO,USFD,WHR,COLD,MASI,CHE,BERY,DISH,IBKR,ACHC,RGLD,JLL,MANH,ZG,Z,NRG,FND,OLN,ORI,GMED,CIEN,PNR,HR,ZION,DCI,LEA,FBIN,CPRI,SEE,ATR,NVCR,KBR,VMI,COTY,MIDD,TW,CACI,OGN,WEX,ALLY,RL,BOKF,SBNY,XRAY,GPK,CNXC,SWN,PLUG,WMS,GLOB,MPW,BRX,ITT,NXST,DVA,AGL,MTZ,OHI,AIZ,DKS,PB,INGR,PATH,PCOR,CAR,EGP,PLNT,FR,RRC,REYN,ARW,NVT,CW,GNTX,WCC,WAL,MDU,MHK,DBX,CLH,WH,FLO,FYBR,RH,DXC,SF,AGNC,X,SAIC,ST,MAT,CACC,HOG,PDCE,COUP,LSTR,NFG,TPX,SON,CHH,STWD,VOYA,AMG,EHC,HRB,ASH,SLGN,HOOD,COIN,PII,NTNX,OSK,GNRC,BYD,ALGM,VVV,SKX,PPC,WWD,SRC,AXTA,CR,PNFP,TOL,GME,MSA,M,QDEL,MKSI,IDA,FCN,ELAN,LAD,LUMN,CLVT,FAF,LFUS,COLM,AYI,DTM,CCCS,NWL,POST,NVST,ALK,SNV,NYT,WU,HUN,BWXT,AN,NCLH,IONS,SITE,DNB,UNVR,IAA,PRI,TKR,BC,VAC,AIRC,THC,GXO,SGFY,WTFC,HTZ,RUN,LNC,EXEL,BLD,OLED,RYN,EXP,GWRE,HXL,SMAR,OSH,DKNG,THG,WEN,OZK,TOST,ROKU,NATI,BEPC,VRT,ESTC,OWL,IART,BPOP,CC,EEFT,SRCL,AXS,FIVN,HE,RYAN,KRC,PRGO,COHR,PENN,TREX,FNB,IPGP,PVH,DRVN,ESI,SEB,MP,H,LPX,LEG,EVR,R,MAN,AL,PYCR,WIX,GPS,DLB,SLM,VNO,PINC,CRUS,SOFI,RITM,OMF,THO,NYCB,TFSL,AZTA,XPO,CABO,LAZ,FLS,JHG,MSM,NTRA,ALSN,UAA,UA,CUZ,KEX,HHC,MTG,DOCS,UMPQ,AVT,NEWR,AGO,ICUI,INFA,TDOC,SYNH,MSGS,WTM,DV,BFAM,IAC,BHF,YETI,LYFT,LITE,SAM,TDC,SSRM,LOPE,CNM,NSA,FHB,CFLT,TECH,NCR,GTES,KMPR,AWI,OLPX,AZEK,TWKS,BOH,NEU,TXG,SPR,RARE,WWE,VNT,HIW,VSCO,ESAB,TNL,AYX,CRI,AMBP,ENOV,OLLI,EPR,PLTK,RNG,FOUR,CHPT,S,DEI,GO,KSS,MCW,PEGA,APP,NCNO,TNDM,JWN,PK,SMG,AMED,PACW,GH,W,CPA,PTON,MRCY,CERT,JAMF,SPB,FRPT,KD,MRTX,VSAT,SNDR,SHC,TRIP,LESL,JBGS,SLG,HBI,AMC,WOOF,JBLU,VIRT,AFRM,ATUS,HAYW,SIX,QS,DNA,MRVI,COMM,HPP,DH,UHAL,UPST,TAP,WE,CVNA,NVAX,EHAB,OPEN,UWMC,MBC,FG
sectors,Information Technology,Information Technology,Communication Services,Communication Services,Consumer Discretionary,Financials,Health Care,Health Care,Energy,Information Technology,Consumer Staples,Financials,Consumer Staples,Information Technology,Energy,Health Care,Consumer Discretionary,Information Technology,Consumer Discretionary,Communication Services,Health Care,Health Care,Health Care,Consumer Staples,Financials,Consumer Staples,Information Technology,Information Technology,Health Care,Consumer Staples,Consumer Discretionary,Information Technology,Health Care,Health Care,Consumer Discretionary,Communication Services,Information Technology,Utilities,Communication Services,Materials,Consumer Staples,Communication Services,Financials,Information Technology,Health Care,Industrials,Communication Services,Financials,Information Technology,Energy,Industrials,Industrials,Financials,Health Care,Communication Services,Information Technology,Industrials,Industrials,Information Technology,Industrials,Industrials,Communication Services,Consumer Discretionary,Health Care,Information Technology,Health Care,Financials,Consumer Discretionary,Industrials,Financials,Financials,Information Technology,Information Technology,Health Care,Financials,Real Estate,Health Care,Health Care,Information Technology,Information Technology,Real Estate,Health Care,Health Care,Consumer Staples,Financials,Consumer Discretionary,Industrials,Consumer Staples,Financials,Consumer Staples,Industrials,Information Technology,Financials,Information Technology,Utilities,Utilities,Information Technology,Energy,Consumer Discretionary,Information Technology,Health Care,Financials,Energy,Health Care,Health Care,Materials,Health Care,Industrials,Industrials,Health Care,Health Care,Consumer Discretionary,Consumer Staples,Industrials,Health Care,Industrials,Industrials,Health Care,Financials,Information Technology,Financials,Industrials,Financials,Materials,Real Estate,Financials,Communication Services,Real Estate,Energy,Industrials,Industrials,Financials,Financials,Financials,Energy,Materials,Information Technology,Consumer Discretionary,Energy,Information Technology,Health Care,Consumer Staples,Consumer Discretionary,Consumer Staples,Information Technology,Communication Services,Financials,Information Technology,Utilities,Consumer Staples,Consumer Staples,Financials,Consumer Staples,Utilities,Real Estate,Utilities,Energy,Energy,Information Technology,Consumer Staples,Materials,Consumer Discretionary,Financials,Consumer Discretionary,Consumer Staples,Industrials,Health Care,Consumer Discretionary,Information Technology,Health Care,Information Technology,Industrials,Financials,Industrials,Financials,Information Technology,Health Care,Consumer Discretionary,Energy,Industrials,Information technology,Information Technology,Utilities,Materials,Health Care,Information Technology,Information Technology,Materials,Industrials,Energy,Energy,Energy,Real Estate,Information Technology,Information Technology,Financials,Consumer Discretionary,Health Care,Consumer Staples,Financials,Industrials,Industrials,Utilities,Consumer Discretionary,Materials,Energy,Real Estate,Consumer Discretionary,Information Technology,Information Technology,Health Care,Industrials,Consumer Staples,Information Technology,Consumer Discretionary,Financials,Financials,Consumer Discretionary,Information Technology,Financials,Financials,Materials,Energy,Materials,Industrials,Industrials,Health Care,Financials,Industrials,Utilities,Materials,Industrials,Consumer Discretionary,Health Care,Communication Services,Consumer Discretionary,Consumer Staples,Information Technology,Consumer Staples,Financials,Utilities,Industrials,Health Care,Industrials,Information Technology,Consumer Staples,Consumer Staples,Consumer Discretionary,Industrials,Real Estate,Industrials,Real Estate,Utilities,Information Technology,Consumer Discretionary,Real Estate,Information Technology,Health Care,Utilities,Financials,Materials,Health Care,Utilities,Industrials,Energy,Energy,Information Technology,Real Estate,Utilities,Health Care,Industrials,Information Technology,Financials,Utilities,Industrials,Materials,Industrials,Information Technology,Health Care,Information Technology,Information Technology,Information Technology,Financials,Materials,Financials,Information Technology,Consumer Discretionary,Consumer Discretionary,Health Care,Health Care,Financials,Utilities,Materials,Consumer Staples,Consumer Discretionary,Industrials,Consumer Discretionary,Financials,Consumer Staples,Consumer Discretionary,Financials,Information Technology,Energy,Real Estate,Utilities,Real Estate,Industrials,Consumer Discretionary,Financials,Materials,Utilities,Utilities,Health Care,Real Estate,Utilities,Financials,Real Estate,Industrials,Consumer Staples,Financials,Communication Services,Real Estate,Communication Services,Health Care,Consumer Staples,Information Technology,Utilities,Consumer Discretionary,Information Technology,Financials,Industrials,Industrials,Communication Services,Communication Services,Communication Services,Communication Services,Materials,Financials,Health Care,Health Care,Information Technology,Information Technology,Health Care,Industrials,Information Technology,Health Care,Financials,Energy,Industrials,Financials,Consumer Staples,Industrials,Real Estate,Financials,Health Care,Communication Services,Utilities,Financials,Utilities,Energy,Industrials,Health Care,Consumer Staples,Utilities,Health Care,Information Technology,Information Technology,Industrials,Industrials,Financials,Real Estate,Information Technology,Industrials,Industrials,Health Care,Industrials,Real Estate,Consumer Discretionary,Real Estate,Information Technology,Materials,Materials,Health Care,Consumer Staples,Real Estate,Health Care,Financials,Health Care,Consumer Discretionary,Energy,Health Care,Industrials,Health Care,Consumer Staples,Materials,Consumer Staples,Financials,Industrials,Consumer Discretionary,Utilities,Energy,Communication Services,Communication Services,Real Estate,Health Care,Information Technology,Information Technology,Financials,Industrials,Utilities,Materials,Financials,Consumer Discretionary,Communication Services,Communication Services,Financials,Information Technology,Communication Services,Information Technology,Health Care,Materials,Information Technology,Information Technology,Consumer Discretionary,Information Technology,Industrials,Energy,Consumer Discretionary,Materials,Financials,Consumer Staples,Consumer Discretionary,Industrials,Materials,Real Estate,Financials,Utilities,Industrials,Communication Services,Consumer Discretionary,Industrials,Information Technology,Information Technology,Utilities,Information Technology,Financials,Industrials,Health Care,Communication Services,Communication Services,Information Technology,Real Estate,Real Estate,Industrials,Financials,Materials,Financials,Consumer Discretionary,Financials,Information Technology,Health Care,Information Technology,Real Estate,Energy,Information Technology,Energy,Information Technology,Real Estate,Financials,Financials,Information Technology,Materials,Information Technology,Communication Services,Information Technology,Energy,Information Technology,Consumer Discretionary,Information Technology,Consumer Discretionary,Information Technology,Consumer Staples,Materials,Financials,Financials,Information Technology,Industrials,Utilities,Consumer Discretionary,Real Estate,Industrials,Consumer Discretionary,Health Care,Materials,Industrials,Health Care,Industrials,Information Technology,Real Estate,Information Technology,Materials,Consumer Discretionary,Industrials,Real Estate,Information Technology,Industrials,Industrials,Financials,Financials,Health Care,Financials,Information Technology,Real Estate,Communication Services,Health Care,Financials,Industrials,Consumer Staples,Utilities,Materials,Health Care,Health Care,Health Care,Industrials,Industrials,Communication Services,Health Care,Information Technology,Information Technology,Communication Services,Communication Services,Consumer Discretionary,Communication Services,Communication Services,Real Estate,Consumer Discretionary,Financials,Real Estate,Industrials,Information Technology,Real Estate,Information Technology,Industrials,Communication Services,Communication Services,Consumer Discretionary,Information Technology,Financials,Information Technology,Financials,Financials,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Information Technology,Health Care,Financials,Energy,Energy,Financials,Consumer Staples,Information Technology,Industrials,Real Estate,Health Care,Materials,Information Technology,Materials,Information Technology,Health Care,Consumer Discretionary,Industrials,Consumer Discretionary,Information Technology,Industrials,Consumer Discretionary,Consumer Discretionary,Information Technology,Consumer Discretionary,Financials,Industrials,Utilities,Consumer Discretionary,Industrials,Information Technology,Information Technology,Industrials,Health Care,Consumer Staples,Real Estate,Information Technology,Consumer Discretionary,Financials,Information Technology,Information Technology,Materials,Real Estate,Financials,Consumer Staples,Consumer Discretionary,Materials,Industrials,Utilities,Information Technology,Health Care,Consumer Discretionary,Energy,Financials,Information Technology,Industrials,Consumer Staples,Information Technology,Consumer Discretionary,Information Technology,Real Estate,Financials,Industrials,Industrials,Health Care,Financials,Real Estate,Industrials,Real Estate,Real Estate,Energy,Financials,Financials,Information Technology,Industrials,Financials,Consumer Discretionary,Utilities,Consumer Discretionary,Information Technology,Financials,Industrials,Materials,Industrials,Utilities,Industrials,Financials,Consumer Discretionary,Financials,Consumer Discretionary,Health Care,Consumer Discretionary,Information Technology,Consumer Staples,Consumer Discretionary,Real Estate,Health Care,Health Care,Materials,Communication Services,Financials,Health Care,Materials,Real Estate,Information Technology,Real Estate,Real Estate,Utilities,Consumer Discretionary,Materials,Financials,Health Care,Information Technology,Industrials,Real Estate,Financials,Industrials,Consumer Discretionary,Industrials,Consumer Discretionary,Materials,Materials,Health Care,Industrials,Industrials,Consumer Staples,Industrials,Financials,Industrials,Health Care,Information Technology,Financials,Consumer Discretionary,Financials,Financials,Health Care,Materials,Information Technology,Energy,Industrials,Industrials,Information Technology,Real Estate,Real Estate,Industrials,Communication Services,Health Care,Health Care,Industrials,Real Estate,Financials,Consumer Discretionary,Financials,Consumer Staples,Information Technology,Information Technology,Industrials,Real Estate,Consumer Discretionary,Real Estate,Energy,Consumer Staples,Information Technology,Industrials,Industrials,Consumer Discretionary,Industrials,Financials,Industrials,Consumer Discretionary,Information Technology,Industrials,Consumer Discretionary,Consumer Staples,Communication Services,Consumer Discretionary,Information Technology,Financials,Financials,Materials,Industrials,Industrials,Consumer Discretionary,Financials,Consumer Discretionary,Energy,Information Technology,Industrials,Utilities,Consumer Discretionary,Materials,Consumer Discretionary,Financials,Financials,Financials,Health Care,Consumer Discretionary,Materials,Materials,Financials,Financials,Consumer Discretionary,Information Technology,Industrials,Industrials,Consumer Discretionary,Information Technology,Materials,Consumer Discretionary,Consumer Staples,Industrials,Real Estate,Materials,Industrials,Financials,Consumer Discretionary,Consumer Discretionary,Industrials,Consumer Discretionary,Health Care,Information Technology,Utilities,Industrials,Health Care,Consumer Discretionary,Communication Services,Industrials,Financials,Information Technology,Consumer Discretionary,Industrials,Energy,Information Technology,Consumer Discretionary,Consumer Staples,Health Care,Industrials,Financials,Communication Services,Information Technology,Materials,Industrials,Consumer Discretionary,Consumer Discretionary,Health Care,Industrials,Industrials,Industrials,Industrials,Financials,Industrials,Consumer Discretionary,Consumer Discretionary,Real Estate,Health Care,Industrials,Health Care,Financials,Industrials,Industrials,Financials,Health Care,Consumer Discretionary,Information Technology,Real Estate,Materials,Information Technology,Industrials,Information Technology,Health Care,Consumer Discretionary,Financials,Consumer Discretionary,Financials,Information Technology,Communication Services,Information Technology,Utilities,Industrials,Information Technology,Financials,Health Care,Financials,Materials,Information Technology,Industrials,Financials,Information Technology,Utilities,Financials,Real Estate,Health Care,Information Technology,Consumer Discretionary,Industrials,Financials,Information Technology,Consumer Discretionary,Industrials,Materials,Consumer Staples,Materials,Consumer Discretionary,Materials,Consumer Discretionary,Financials,Industrials,Industrials,Industrials,Information Technology,Information Technology,Consumer Discretionary,Information Technology,Financials,Real Estate,Health Care,Information Technology,Financials,Financials,Financials,Consumer Discretionary,Financials,Financials,Health Care,Industrials,Communication Services,Financials,Industrials,Financials,Industrials,Health Care,Industrials,Consumer Discretionary,Consumer Discretionary,Real Estate,Industrials,Real Estate,Financials,Health Care,Financials,Information Technology,Information Technology,Financials,Health Care,Information Technology,Health Care,Health Care,Communication Services,Financials,Information Technology,Consumer Discretionary,Communication Services,Financials,Consumer Discretionary,Industrials,Information Technology,Consumer Staples,Information Technology,Materials,Consumer Discretionary,Industrials,Real Estate,Financials,Information Technology,Health Care,Information Technology,Industrials,Financials,Industrials,Consumer Staples,Industrials,Information Technology,Financials,Materials,Health Care,Industrials,Health Care,Communication Services,Information Technology,Real Estate,Consumer Discretionary,Industrials,Consumer Discretionary,Information Technology,Consumer Discretionary,Materials,Health Care,Consumer Discretionary,Real Estate,Communication Services,Information Technology,Information Technology,Industrials,Information Technology,Real Estate,Consumer Staples,Consumer Discretionary,Consumer Discretionary,Information Technology,Information Technology,Information Technology,Health Care,Consumer Discretionary,Real Estate,Materials,Health Care,Financials,Health Care,Consumer Discretionary,Industrials,Consumer Discretionary,Industrials,Health Care,Information Technology,Consumer Staples,Consumer Staples,Information Technology,Health Care,Information Technology,Industrials,Health Care,Communication Services,Consumer Discretionary,Real Estate,Real Estate,Consumer Discretionary,Communication Services,Consumer Discretionary,Industrials,Financials,Information Technology,Communication Services,Industrials,Consumer Discretionary,Consumer Discretionary,Materials,Health Care,Information Technology,Real Estate,Health Care,Industrials,Financials,Consumer Staples,Real Estate,Consumer Discretionary,Health Care,Health Care,Real Estate,Financials,Industrials,Financials
