Date,BCI,CCI,CLI,3 month interbank rate,Broad money,Construction,Consumer prices,Manufacturing hourly earnings,Industrial production,Long-term interest rate,Manufacturing confidence indicator,Narrow money,Overnight interbank rate,Car registrations,Manufacturing producer prices,Retail trade volume,Total employment,Total manufacturing
2000-07-27,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-07-28,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-07-29,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-07-30,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-07-31,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-01,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-02,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-03,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-04,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-05,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-06,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-07,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-08,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-09,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-10,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-11,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-12,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-13,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-14,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-15,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-16,99.41454,102.5599,100.384,6.61,39.9955168491752,75.0459289780814,72.9061628490784,72.1487188075699,91.7887931515163,5.83,-0.2,36.4126792377895,6.5,114.192734276416,71.9482619240097,86.1678303041782,136662.0,96.5845941943564
2000-08-17,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-18,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-19,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-20,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-21,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-22,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-23,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-24,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-25,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-26,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-27,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-28,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-29,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-30,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-08-31,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-01,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-02,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-03,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-04,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-05,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-06,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-07,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-08,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-09,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-10,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-11,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-12,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-13,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-14,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-15,99.22138,102.5103,100.1333,6.6,40.2919029314825,75.8835714867628,73.2858824472506,72.3496901691509,92.1536795061693,5.8,-0.6,36.3961310287194,6.52,118.921431892143,72.5949878738884,87.1751109297106,136893.0,97.0294821853988
2000-09-16,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-17,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-18,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-19,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-20,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-21,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-22,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-23,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-24,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-25,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-26,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-27,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-28,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-29,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-09-30,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-01,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-02,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-03,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-04,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-05,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-06,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-07,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-08,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-09,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-10,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-11,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-12,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-13,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-14,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-15,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-16,98.97649,102.402,99.83006,6.67,40.4247370299956,76.0485094376323,73.4124556466414,72.7516328923129,91.8330037774808,5.74,-2.6,36.3630346105793,6.51,114.166168559474,72.7027755322016,86.8363738406905,137088.0,96.6688026411919
2000-10-17,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-18,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-19,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-20,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-21,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-22,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-23,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-24,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-25,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-26,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-27,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-28,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-29,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-30,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-10-31,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-01,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-02,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-03,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-04,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-05,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-06,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-07,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-08,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-09,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-10,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-11,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-12,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-13,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-14,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-15,98.60475,102.151,99.48448,6.65,40.5168906858391,76.4169640465239,73.454646713105,72.9526042538938,91.85282917029,5.72,-3.0,36.1545271762964,6.51,109.371056651391,72.7027755322016,86.3290640318111,137322.0,96.4081954573833
2000-11-16,98.05023,101.6243,99.11185,6.45,40.88799594856,75.6213481004652,73.4124556466414,72.8521185731034,91.539687090869,5.24,-12.2,36.0287607873638,6.4,106.023776316663,72.3794125572622,86.2565802856619,137614.0,95.8217295207726
